temperature,heat_index,humidity,pressure,wind_direction,wind_speed,precipitation,gust_speed,sealevel_pressure,conditions
45,1.19,93,30.34,284.48,2.25,74,7.87,30,ShallowFog
45,1.21,93,30.33,284.46,2.25,72,5.62,30.01,ShallowFog
45,1.19,93,30.33,284.46,4.5,72,6.75,30.09,ShallowFog
45,1.19,93,30.34,292.39,4.5,75,5.62,30.1,LightRain
45,1.22,93,30.34,294.69,3.37,75,2.25,30.03,Thunderstorm
45,1.21,93,30.33,294.04,3.37,74,4.5,29.96,ShallowFog
45,1.22,93,30.34,293.07,2.25,74,7.87,29.96,Fog
45,1.21,93,30.33,293.08,2.25,73,3.37,29.95,Fog
45,1.2,93,30.33,296.4,5.62,74,4.5,29.86,Smoke
45,1.18,93,30.33,274.47,3.37,72,4.5,29.93,Smoke
45,1.21,93,30.33,225.65,2.25,73,5.62,29.99,Smoke
45,1.22,93,30.32,211.82,3.37,74,7.87,29.96,Smoke
45,1.19,93,30.32,211.82,1.12,75,9,29.97,Smoke
45,1.22,93,30.32,211.82,1.12,75,10.12,30.01,Smoke
45,1.22,93,30.32,211.82,1.12,74,6.75,30,Smoke
45,1.22,93,30.32,211.82,1.12,73,7.87,29.99,Smoke
45,1.19,93,30.32,211.83,2.25,74,7.87,29.96,Smoke
45,1.2,93,30.32,234.25,3.37,79,7.87,29.95,ShallowFog
45,1.21,93,30.32,234.25,2.25,87,10.12,30,ShallowFog
45,1.21,93,30.32,257.28,4.5,90,6.75,30.05,ShallowFog
45,1.21,93,30.31,260.14,2.25,91,7.87,30.03,ShallowFog
45,1.22,93,30.31,260.16,3.37,92,7.87,29.97,ShallowFog
45,1.2,93,30.31,260.18,3.37,92,6.75,29.94,ShallowFog
45,1.21,93,30.31,260.59,2.25,90,5.62,29.98,ShallowFog
45,1.19,93,30.31,260.6,2.25,88,5.62,30.02,ShallowFog
45,1.25,93,30.31,260.6,1.12,82,4.5,30,ShallowFog
45,1.37,93,30.31,260.61,3.37,80,11.25,29.98,ShallowFog
45,2.28,93,30.31,260.59,2.25,79,5.62,29.99,Fog
45,3.75,93,30.31,260.58,0,80,3.37,29.96,Fog
45,6.04,93,30.31,260.59,1.12,82,4.5,29.9,Fog
45,10.42,93,30.3,260.6,3.37,84,3.37,29.89,Smoke
45,13.94,93,30.3,213.93,3.37,83,4.5,29.94,Smoke
45,16.2,93,30.3,213.91,0,83,5.62,29.96,Smoke
45,24.63,93,30.3,213.84,3.37,81,5.62,30,Smoke
45,18.35,93,30.3,214.07,4.5,78,4.5,29.99,Smoke
45,17.5,93,30.29,214.36,7.87,78,5.62,30.01,Smoke
45,19.59,93,30.29,247.61,6.75,79,4.5,29.97,Smoke
45,19.69,93,30.29,254.96,4.5,78,3.37,29.95,Smoke
45,52.91,93,30.29,254.03,4.5,79,4.5,29.88,Smoke
45,64.57,93,30.29,252.38,3.37,79,3.37,29.92,Smoke
45,44.74,93,30.29,268.81,6.75,80,2.25,29.9,Smoke
45,26.98,93,30.29,284.53,4.5,81,9,29.87,Smoke
45,41.01,93,30.29,295.24,5.62,83,6.75,29.92,Smoke
45,41.52,93,30.28,277.91,5.62,85,5.62,29.98,Smoke
45,36.04,93,30.29,290.34,9,83,2.25,29.99,Smoke
45,54.38,93,30.28,293.99,4.5,82,2.25,29.94,Smoke
45,50.37,93,30.29,294.84,9,82,2.25,29.9,Smoke
45,42.46,93,30.29,310.22,7.87,82,2.25,29.9,PartlyCloudy
45,41.33,93,30.29,321.62,3.37,83,3.37,29.93,PartlyCloudy
45,69.49,93,30.28,313.22,6.75,83,4.5,29.96,ShallowFog
45,94.88,93,30.29,300.17,5.62,85,2.25,29.89,ShallowFog
45,117.16,93,30.29,289.43,7.87,87,9,29.87,ShallowFog
45,101.35,93,30.28,305.64,11.25,94,3.37,29.91,Smoke
45,218.43,93,30.28,306.68,7.87,95,7.87,29.93,Smoke
45,106.22,93,30.28,313.93,7.87,97,4.5,29.9,Smoke
45,90.7,93,30.29,301.73,6.75,97,10.12,29.91,Smoke
45,134.35,93,30.29,316.85,7.87,97,7.87,29.95,Haze
45,126.17,93,30.28,295.77,5.62,97,7.87,30,Haze
45,82.88,93,30.28,295.4,6.75,93,5.62,30.02,Haze
45,88.09,93,30.29,289.54,4.5,88,2.25,30.01,Haze
45,117.37,93,30.28,304.07,6.75,83,4.5,30.04,Haze
45,55.02,93,30.28,312.83,7.87,81,4.5,29.97,Smoke
45,77.68,93,30.28,320.97,7.87,79,1.12,29.9,Smoke
45,92.94,93,30.28,284.71,5.62,74,2.25,29.83,Smoke
45,62.88,93,30.28,314.81,4.5,72,2.25,29.89,Smoke
45,32.06,93,30.28,304.01,5.62,67,0,30,Smoke
45,92.49,93,30.28,303.78,5.62,65,1.12,30.19,Smoke
45,69.24,93,30.29,290.16,6.75,67,6.75,30.16,Smoke
45,43.54,93,30.29,304.51,6.75,76,5.62,30.09,Smoke
45,92.36,93,30.29,293.13,6.75,81,3.37,30.01,Smoke
45,52.05,93,30.29,310.29,7.87,78,4.5,29.93,Smoke
45,47.2,93,30.28,304.96,6.75,78,4.5,29.88,Smoke
45,54.33,93,30.28,309.57,6.75,79,2.25,29.89,Smoke
45,157.6,93,30.28,305.8,5.62,79,4.5,29.94,Smoke
45,41.18,93,30.29,310.32,7.87,79,4.5,30.01,Smoke
45,74.31,93,30.29,312.5,3.37,76,4.5,30.07,Haze
45,85.52,93,30.29,310.85,3.37,72,6.75,30.09,Haze
45,34.2,93,30.29,313.44,5.62,73,5.62,30.1,Haze
45,62.01,93,30.29,316.56,3.37,78,5.62,30.1,Clear
45,50.28,93,30.29,316.57,3.37,78,5.62,30.06,Haze
45,57.44,93,30.29,326.05,6.75,78,5.62,30,Haze
45,53.41,93,30.29,327.98,5.62,76,5.62,29.98,Haze
45,91.12,93,30.29,329.42,6.75,74,2.25,29.92,Haze
45,131.03,93,30.29,329.51,5.62,70,4.5,29.83,Haze
45,117.96,93,30.29,322.75,4.5,71,4.5,29.79,Haze
45,183.1,93,30.29,321.52,6.75,71,4.5,29.82,Haze
45,95.24,93,30.29,313.32,5.62,70,3.37,30.06,Haze
45,223.24,93,30.29,291.65,3.37,69,5.62,30.12,Haze
45,462.03,93,30.29,320.24,4.5,70,6.75,29.9,Haze
45,323.59,93,30.3,325.72,5.62,71,3.37,29.86,Clear
45,256.08,93,30.3,320.82,5.62,69,3.37,29.92,Clear
45,267.08,93,30.3,330.79,4.5,70,6.75,29.98,ShallowFog
45,289.84,93,30.3,302.25,6.75,71,4.5,29.93,ShallowFog
45,312.12,93,30.31,299.43,6.75,71,7.87,29.89,ShallowFog
45,175.88,93,30.31,310.79,4.5,67,4.5,30.04,ShallowFog
45,260.94,93,30.32,310.62,4.5,66,6.75,29.88,ShallowFog
45,182.27,93,30.32,299.3,4.5,70,4.5,29.8,Smoke
45,186.95,93,30.32,315.16,6.75,71,2.25,30.09,Smoke
45,205.04,93,30.32,313.64,7.87,68,3.37,30.06,Smoke
45,211.24,93,30.32,306.12,9,71,7.87,29.94,Smoke
45,255.22,93,30.32,303.58,5.62,67,6.75,29.9,Smoke
45,204.47,93,30.32,300.43,4.5,66,6.75,30,Smoke
45,215.75,93,30.32,289.47,5.62,70,5.62,30.06,Smoke
45,213.75,93,30.33,301.18,5.62,69,9,30.02,Smoke
45,189.25,93,30.33,322.4,4.5,69,1.12,30.03,Smoke
45,254.84,93,30.33,322.21,5.62,71,5.62,30.06,Smoke
45,107.49,93,30.33,322.13,3.37,70,4.5,30.09,Smoke
45,90.4,93,30.33,322.2,3.37,71,5.62,30.12,Smoke
45,74.21,93,30.33,323.1,4.5,71,5.62,30.11,Smoke
45,81.85,93,30.33,322.1,1.12,70,5.62,29.98,Smoke
45,83.3,93,30.33,322.41,3.37,71,11.25,29.89,Smoke
45,90.02,93,30.33,344.96,6.75,73,13.5,29.99,Smoke
45,67.14,93,30.33,327.69,4.5,76,9,30.1,ShallowFog
45,48.51,93,30.33,328.82,1.12,77,10.12,30.1,ShallowFog
45,43.74,93,30.33,328.19,4.5,78,1.12,30.22,ShallowFog
45,48.5,93,30.34,326.52,4.5,79,6.75,30.34,ShallowFog
45,56.61,93,30.34,329.47,4.5,81,9,30.26,ShallowFog
45,69.09,93,30.34,345.27,5.62,80,5.62,30.12,ShallowFog
45,107.71,93,30.33,351.39,5.62,82,3.37,30.09,Smoke
45,145.27,93,30.33,336.52,6.75,79,4.5,30.16,Smoke
45,108.62,93,30.33,1.57,6.75,81,5.62,30.28,Smoke
45,207.06,93,30.33,25.18,5.62,82,4.5,30.19,Smoke
45,221.31,93,30.33,35.8,5.62,79,4.5,30.1,Smoke
45,185.14,93,30.33,6.96,4.5,83,5.62,30.07,Haze
45,216.9,93,30.33,50.79,4.5,82,4.5,29.83,Haze
45,153.85,93,30.34,40.65,6.75,82,3.37,30.03,Haze
45,132.6,93,30.33,32.13,9,81,2.25,30.34,Smoke
45,80.29,93,30.33,19.24,4.5,79,7.87,30.52,Smoke
45,86.69,93,30.34,34.25,6.75,83,4.5,30.4,Smoke
45,147.63,93,30.34,23.66,4.5,81,4.5,30.14,Smoke
45,89.75,93,30.34,20.13,0,81,4.5,30,Smoke
45,158.15,93,30.34,4.65,2.25,78,3.37,30.4,Smoke
45,212,93,30.34,34.2,4.5,77,5.62,30.48,Smoke
45,379.63,93,30.34,1.09,3.37,77,4.5,30.27,Smoke
45,401.47,93,30.34,15.36,1.12,75,5.62,30.08,Smoke
45,288.55,93,30.34,15.8,1.12,74,2.25,30.05,Smoke
45,442.7,93,30.34,114.08,5.62,77,6.75,29.86,Smoke
45,418.87,93,30.33,162.33,9,77,6.75,29.64,Smoke
45,416.95,93,30.33,179.11,9,77,4.5,30.06,Smoke
45,389.04,93,30.33,169.51,3.37,78,3.37,30.26,Smoke
45,441.06,93,30.33,154.12,1.12,81,7.87,30.22,ShallowFog
45,384.75,93,30.33,154.11,1.12,82,4.5,30.45,ShallowFog
45,202.38,93,30.33,154.13,2.25,83,7.87,30.24,Smoke
45,194.55,93,30.33,153.32,2.25,80,5.62,30.02,Smoke
45,179.37,93,30.33,127.7,4.5,79,6.75,30.03,Haze
45,160.03,93,30.33,179.68,7.87,81,5.62,30.31,Haze
45,149.45,93,30.33,149.15,7.87,81,6.75,30.33,Haze
45,141.77,93,30.33,199.1,7.87,83,3.37,30.18,Haze
45,86.89,93,30.33,195.32,9,83,6.75,30.11,Haze
45,69.1,93,30.33,182.68,5.62,83,4.5,30.08,Haze
45,67.39,93,30.33,195.32,5.62,83,1.12,30.32,Haze
45,71.18,93,30.33,156.65,7.87,82,5.62,30.33,Smoke
45,88.55,93,30.33,169.93,11.25,82,1.12,30.32,Smoke
45,42.15,93,30.33,151.32,9,80,6.75,30.31,Smoke
45,27.26,93,30.33,181.1,7.87,79,1.12,30.2,Smoke
45,23.12,93,30.32,199.72,7.87,82,6.75,30.18,Smoke
45,20.13,93,30.32,158.79,10.12,85,2.25,30.23,Smoke
45,16.7,93,30.31,166.27,6.75,85,6.75,30.15,Smoke
45,13.38,93,30.32,182.78,5.62,85,6.75,29.94,Smoke
45,9.78,93,30.32,190.59,7.87,86,2.25,29.99,Smoke
45,6.45,93,30.31,176.78,11.25,86,6.75,30.28,Smoke
45,4.47,93,30.31,183.76,10.12,87,5.62,30.14,ShallowFog
45,2.42,93,30.32,167.27,9,87,2.25,30.1,ShallowFog
45,1.35,93,30.31,174.86,11.25,87,4.5,30.12,Smoke
45,1.24,93,30.31,159.8,10.12,87,2.25,30.21,Smoke
45,1.19,93,30.31,159.34,9,87,3.37,30.02,Smoke
45,1.22,93,30.31,168.86,9,88,2.25,29.7,Smoke
45,1.21,93,30.31,136.66,7.87,88,3.37,29.81,Haze
45,1.25,93,30.3,177.21,11.25,88,6.75,30.11,Haze
45,1.24,93,30.3,182.59,11.25,88,4.5,30.05,Haze
45,1.21,93,30.3,170.75,9,88,1.12,29.93,Haze
45,1.23,93,30.3,131.48,2.25,88,1.12,30.09,Haze
45,1.21,93,30.3,88.95,2.25,87,2.25,30.25,Haze
45,1.23,93,30.3,116.96,6.75,85,1.12,30.14,Smoke
45,1.2,93,30.3,139.48,2.25,83,1.12,30.36,Smoke
45,1.23,93,30.3,155.88,0,86,2.25,30.48,Smoke
45,1.24,93,30.3,152.37,3.37,87,1.12,30.25,Haze
45,1.2,93,30.3,171.07,4.5,87,1.12,30.08,LightDrizzle
45,1.24,93,30.3,151.82,5.62,87,3.37,29.99,Haze
45,1.25,93,30.3,156.64,3.37,87,1.12,30.48,Haze
45,1.22,93,30.3,147.71,5.62,89,3.37,30.6,LightDrizzle
45,1.22,93,30.3,101.69,0,92,3.37,30.38,Haze
45,1.22,93,30.3,136.47,5.62,93,0,30.58,Haze
45,1.19,93,30.3,153.99,7.87,93,1.12,30.54,Haze
45,1.26,93,30.29,161.95,7.87,93,0,30.48,Haze
45,1.22,93,30.29,154.46,7.87,94,2.25,30.42,Haze
45,1.2,93,30.29,135.07,3.37,95,0,30.21,Haze
45,1.27,93,30.3,89.92,4.5,94,1.12,30.28,Haze
45,1.25,93,30.3,162.16,9,94,2.25,30.43,Haze
45,1.2,93,30.3,132,2.25,94,2.25,30.33,Haze
45,1.17,93,30.3,158.9,6.75,94,2.25,30.33,Haze
45,1.24,93,30.3,180.1,9,94,4.5,30.29,Haze
45,1.2,93,30.3,159.84,14.62,95,4.5,30.13,Haze
45,1.19,93,30.3,167.06,10.12,95,2.25,30.28,Smoke
45,1.23,93,30.3,155.76,13.5,95,2.25,30.04,Smoke
45,1.17,93,30.3,169,9,95,2.25,29.94,Haze
45,1.17,93,30.3,141.96,10.12,95,1.12,30.07,Smoke
45,1.27,93,30.3,164.32,3.37,96,3.37,30.07,Smoke
45,1.21,93,30.31,141.68,6.75,96,2.25,30.26,Smoke
45,1.19,93,30.31,140.27,5.62,96,2.25,30.2,Smoke
45,1.22,93,30.31,116.24,6.75,96,1.12,30.11,Smoke
45,1.2,93,30.3,100.97,1.12,96,1.12,30.21,Smoke
45,1.2,93,30.3,128.05,3.37,97,1.12,30.15,Smoke
45,1.18,93,30.3,133.03,3.37,96,1.12,30.12,Smoke
45,1.19,93,30.3,95.33,5.62,94,3.37,30.22,Smoke
45,1.22,93,30.3,177.31,3.37,93,3.37,30.37,Smoke
45,1.19,93,30.3,166.4,7.87,94,2.25,30.04,Smoke
45,1.24,93,30.3,169.45,4.5,94,2.25,29.98,Smoke
45,1.22,93,30.3,143.6,4.5,95,3.37,30.35,Smoke
45,1.23,93,30.3,169.33,4.5,95,2.25,30.27,Smoke
45,1.21,93,30.31,149.34,6.75,95,3.37,30.13,Smoke
45,1.23,93,30.31,137.37,4.5,95,3.37,30.38,ScatteredClouds
45,1.2,93,30.31,79.41,3.37,95,3.37,30.37,Smoke
45,1.21,93,30.31,126,2.25,95,3.37,30.08,Smoke
45,1.24,93,30.31,155.61,3.37,95,3.37,29.9,Smoke
45,1.21,93,30.32,114.86,4.5,94,2.25,30.07,Smoke
45,1.26,93,30.32,143.63,6.75,94,4.5,29.99,Rain
45,1.28,93,30.32,131.44,1.12,94,3.37,30.03,Rain
45,1.23,93,30.32,113.51,2.25,95,4.5,30.35,Haze
45,1.23,93,30.32,128.14,3.37,95,4.5,30.31,Haze
45,1.19,93,30.32,92.31,2.25,95,6.75,30.22,Haze
45,1.16,93,30.32,140.83,2.25,94,7.87,30.02,Haze
45,1.22,93,30.32,154.98,4.5,94,5.62,30.03,Haze
45,1.22,93,30.32,129.11,3.37,93,5.62,30.25,Smoke
45,1.23,93,30.32,114.65,6.75,93,4.5,30.31,Smoke
45,1.22,93,30.33,136.46,6.75,92,5.62,30.25,Smoke
45,1.23,93,30.33,175.2,4.5,91,4.5,29.92,Smoke
45,1.23,93,30.33,153.89,2.25,91,5.62,29.88,Clear
45,1.24,93,30.33,153.24,4.5,91,3.37,30.14,Clear
45,1.2,93,30.33,154.35,4.5,92,3.37,30.45,ShallowFog
45,1.22,93,30.33,93.66,3.37,91,5.62,30.24,Fog
45,1.2,93,30.33,95.48,3.37,92,5.62,29.94,Fog
45,1.2,93,30.33,139.78,5.62,92,5.62,30.19,Fog
45,1.23,93,30.33,151.67,1.12,91,5.62,30.38,Fog
45,1.21,93,30.34,99.11,4.5,91,5.62,30.31,Fog
45,1.23,93,30.34,86.34,3.37,90,7.87,30.29,Overcast
45,1.23,93,30.34,129.49,5.62,89,6.75,30.28,Fog
45,1.25,93,30.34,136.62,10.12,89,4.5,29.98,ShallowFog
45,1.22,93,30.34,101.78,11.25,89,6.75,29.9,Haze
45,1.22,93,30.34,105.47,7.87,88,4.5,30.45,Haze
45,1.2,93,30.35,155.2,6.75,88,4.5,30.56,Haze
45,1.2,93,30.35,124.41,10.12,88,4.5,30.4,Haze
45,1.18,93,30.35,133.21,12.37,88,2.25,30.17,Haze
45,1.22,93,30.35,142.23,4.5,89,4.5,29.96,Haze
45,1.21,93,30.35,75.49,5.62,89,3.37,30.04,Haze
45,1.21,93,30.35,90.4,3.37,89,4.5,30.2,Smoke
45,1.24,93,30.35,167.73,7.87,89,4.5,30.1,Smoke
45,1.2,93,30.35,68.74,3.37,90,4.5,30,Smoke
45,1.24,93,30.35,101.9,4.5,90,4.5,30.1,Clear
45,1.2,93,30.35,43.14,2.25,90,4.5,30.26,ShallowFog
45,1.22,93,30.35,128.58,4.5,89,4.5,30.21,ShallowFog
45,1.24,93,30.35,121.43,10.12,89,5.62,30.11,ShallowFog
45,1.22,93,30.35,155.6,5.62,89,6.75,29.99,Fog
45,1.2,93,30.35,25.15,4.5,89,3.37,29.95,Fog
45,1.2,93,30.35,101.01,6.75,89,5.62,30.09,Fog
45,1.19,93,30.35,154.25,3.37,89,6.75,30.08,Fog
45,1.22,93,30.35,96.06,2.25,89,6.75,30.03,Fog
45,1.23,93,30.35,151.98,10.12,89,5.62,30.06,Fog
45,1.2,93,30.35,153.05,6.75,89,6.75,29.97,Fog
45,1.23,93,30.35,158.38,6.75,89,7.87,29.91,Fog
45,1.22,93,30.35,140.28,7.87,89,4.5,30.03,Smoke
45,1.21,93,30.35,129.16,5.62,89,5.62,30.15,Smoke
45,1.23,93,30.35,160.92,5.62,89,5.62,30.08,Smoke
45,1.24,93,30.36,142.06,10.12,89,5.62,30.06,Haze
45,1.19,93,30.35,155.39,12.37,89,5.62,30.11,Haze
45,1.24,93,30.36,167.84,14.62,88,4.5,30,Haze
45,1.23,93,30.36,163.66,5.62,88,5.62,29.92,Haze
45,1.21,93,30.36,135.88,14.62,88,6.75,29.9,Haze
45,1.21,93,30.36,154.2,6.75,87,5.62,29.98,Haze
45,1.13,93,30.36,145.14,13.5,87,7.87,30.24,Haze
45,1.28,93,30.36,168.04,9,87,7.87,30,Haze
45,1.28,93,30.36,146.88,11.25,86,7.87,29.94,Haze
45,1.2,93,30.36,148.64,12.37,86,6.75,29.96,Haze
45,1.24,93,30.35,144.34,15.75,87,7.87,29.92,Haze
45,1.22,93,30.35,174.16,11.25,86,5.62,29.86,Haze
45,1.23,93,30.35,174.36,13.5,86,4.5,30.08,ShallowFog
45,1.24,93,30.35,166.32,11.25,85,5.62,30.04,ShallowFog
45,1.25,93,30.35,99.63,3.37,85,4.5,29.91,ShallowFog
45,1.16,93,30.35,140.05,5.62,85,5.62,29.86,ShallowFog
45,1.22,93,30.35,165.64,10.12,85,6.75,30.04,Fog
45,1.24,93,30.35,148.91,11.25,84,4.5,29.97,Fog
45,1.23,93,30.35,149,10.12,84,5.62,29.91,Fog
45,1.2,93,30.34,166.73,13.5,84,5.62,29.92,Haze
45,1.26,93,30.34,175.56,12.37,85,4.5,29.87,Haze
45,1.19,93,30.34,116.5,5.62,85,5.62,29.8,Haze
45,1.24,93,30.35,173.58,5.62,85,5.62,29.98,Haze
45,1.24,93,30.35,138.26,12.37,85,4.5,29.95,Haze
45,1.25,93,30.35,136.18,7.87,85,6.75,29.89,Haze
45,1.22,93,30.34,173.05,11.25,84,5.62,29.87,Haze
45,1.24,93,30.34,177.34,11.25,84,6.75,29.82,Haze
45,1.23,93,30.35,152.76,12.37,84,6.75,29.74,Haze
45,1.18,93,30.35,160.86,4.5,84,6.75,29.65,Smoke
45,1.23,93,30.35,146.75,3.37,84,4.5,29.68,Smoke
45,1.19,93,30.35,181.72,10.12,84,5.62,29.98,Smoke
45,1.24,93,30.35,162.14,9,84,5.62,30.05,Smoke
45,1.23,93,30.35,166.8,2.25,84,4.5,29.99,Smoke
45,1.19,93,30.35,165.12,6.75,84,5.62,30.02,Smoke
45,1.2,93,30.35,149.34,7.87,84,5.62,30.02,Smoke
45,1.2,93,30.35,142.37,9,84,5.62,29.98,Smoke
45,1.24,93,30.35,165.29,2.25,84,4.5,30.02,Clear
45,1.2,93,30.35,151.85,6.75,84,6.75,29.95,Clear
45,1.21,93,30.35,168.76,7.87,84,6.75,29.91,ShallowFog
45,1.18,93,30.35,127.1,7.87,84,6.75,29.87,ShallowFog
45,1.3,93,30.35,134.14,5.62,84,6.75,29.87,Clear
45,1.23,93,30.35,139.17,2.25,84,7.87,29.82,Clear
45,1.21,93,30.35,96.27,2.25,84,7.87,29.8,Clear
45,1.24,93,30.35,161.18,2.25,84,6.75,29.99,Smoke
45,1.23,93,30.35,55.12,4.5,84,5.62,30.14,Smoke
45,1.22,93,30.35,146.2,2.25,84,5.62,30.08,Smoke
45,1.25,93,30.35,107.94,6.75,85,5.62,30.03,Haze
45,1.22,93,30.35,146.06,7.87,85,9,29.95,Haze
45,1.21,93,30.35,160.15,4.5,85,9,29.85,Haze
45,1.24,93,30.35,140.5,6.75,84,7.87,29.94,Haze
45,1.25,93,30.35,165.75,5.62,84,7.87,30.03,Haze
45,1.22,93,30.35,136.97,4.5,84,9,29.99,Haze
45,1.69,93,30.35,159.5,4.5,84,9,29.94,Haze
45,2.36,93,30.35,155.65,6.75,84,7.87,30.08,Haze
45,3.48,93,30.35,134.89,6.75,84,7.87,30.08,Haze
45,5.73,93,30.35,167.24,4.5,84,7.87,30.02,Haze
45,7.66,93,30.35,166.46,5.62,85,6.75,29.89,Haze
45,9.37,93,30.35,145.38,3.37,85,6.75,29.84,Smoke
45,12.28,93,30.35,170.7,3.37,86,6.75,29.95,Smoke
45,16.98,93,30.35,162.59,6.75,86,4.5,30.03,Smoke
45,23.12,93,30.35,170.73,6.75,86,7.87,30.01,Smoke
45,33.85,93,30.35,175.05,5.62,87,7.87,29.95,ShallowFog
45,37.3,93,30.35,165.91,7.87,87,5.62,30,Clear
45,30.61,93,30.35,151.11,11.25,87,6.75,30.06,Clear
45,25.36,93,30.35,142.78,10.12,87,6.75,30.03,Smoke
45,26.35,93,30.35,161.5,11.25,87,7.87,29.96,Smoke
45,33.72,93,30.34,155.6,12.37,87,6.75,29.91,Smoke
45,40.01,93,30.35,164.82,6.75,87,5.62,29.95,Smoke
45,46.73,93,30.34,150.26,12.37,87,5.62,30,Smoke
45,59.19,93,30.34,142.16,12.37,86,5.62,29.97,Smoke
45,72.76,93,30.34,164.5,9,86,5.62,29.94,Smoke
45,85.24,93,30.34,146.03,6.75,85,4.5,29.95,Smoke
45,85.06,93,30.34,166.95,11.25,83,5.62,29.89,Smoke
45,85.17,93,30.34,97.41,7.87,82,4.5,29.83,Smoke
45,79.28,93,30.34,160.47,9,80,5.62,29.8,Smoke
45,80.06,93,30.34,126.11,14.62,78,3.37,29.82,Smoke
45,111.55,93,30.33,133.98,7.87,74,2.25,29.84,Smoke
45,125.56,93,30.33,120.8,5.62,70,4.5,29.89,Smoke
45,136.41,93,30.34,112.26,2.25,68,3.37,29.93,Smoke
45,130.19,93,30.34,83.5,1.12,66,2.25,29.9,Smoke
45,131.05,93,30.34,54.47,5.62,64,3.37,29.85,Smoke
45,142.35,93,30.34,59.37,2.25,62,6.75,29.95,Smoke
45,135.19,93,30.34,56.07,7.87,63,1.12,30.02,Smoke
45,153.13,93,30.34,92.64,1.12,61,3.37,30.02,Smoke
45,133.19,93,30.34,76.96,4.5,60,5.62,30.03,Smoke
45,111.33,93,30.34,94.34,4.5,59,7.87,30.06,ShallowFog
45,104.42,93,30.34,58.92,3.37,58,3.37,30.1,ShallowFog
45,89.21,93,30.34,41.91,3.37,57,4.5,30.12,ShallowFog
45,106.76,93,30.34,49.06,2.25,57,6.75,30.06,ShallowFog
45,137.47,93,30.34,129.44,5.62,56,5.62,29.98,ShallowFog
45,143.14,93,30.34,103.19,3.37,56,4.5,29.99,Overcast
45,166.44,93,30.34,146.72,3.37,55,9,30,Smoke
45,153.76,93,30.34,128.72,9,55,5.62,29.97,Smoke
45,146.61,93,30.34,143.32,2.25,54,4.5,30.01,Haze
45,150.56,93,30.34,158.63,7.87,52,3.37,30.01,Haze
45,159.35,93,30.34,131.36,7.87,54,6.75,29.98,Haze
45,177.19,93,30.34,134.78,11.25,53,4.5,29.96,Haze
45,188.45,93,30.34,120.51,6.75,54,2.25,29.98,Haze
45,193.05,93,30.34,139.16,3.37,54,6.75,30,Haze
45,205.23,93,30.34,109.49,3.37,54,5.62,29.99,Haze
45,212.66,93,30.35,125.5,3.37,54,2.25,29.95,Haze
45,218.09,93,30.35,117.18,5.62,54,4.5,29.98,Haze
45,146.7,93,30.35,128.07,1.12,54,5.62,30.03,Haze
45,114.92,93,30.36,93.4,3.37,52,4.5,30.06,Smoke
45,130.33,93,30.36,120.62,4.5,52,6.75,30.1,Haze
45,119.67,93,30.36,150.55,2.25,52,7.87,30.05,Haze
45,103.67,93,30.36,156.84,4.5,53,4.5,29.93,Haze
45,99.54,93,30.36,159.17,4.5,52,4.5,29.87,Haze
45,79.93,93,30.37,158.04,3.37,51,2.25,29.91,Haze
45,96.32,93,30.37,160.99,3.37,50,5.62,29.95,Smoke
45,90.76,93,30.37,165.24,4.5,52,7.87,29.94,Smoke
45,101.23,93,30.37,156.62,3.37,50,7.87,29.96,Smoke
45,106.51,93,30.37,155.54,6.75,51,7.87,29.97,Fog
45,103.95,93,30.38,157.4,5.62,52,11.25,29.93,Fog
45,103.34,93,30.38,151.02,4.5,53,5.62,29.88,Fog
45,105.14,93,30.38,158.53,9,53,5.62,29.89,Fog
45,106.15,93,30.38,152.4,4.5,52,5.62,29.95,Smoke
45,102.88,93,30.38,142.21,4.5,51,10.12,29.98,Haze
45,137.51,93,30.38,148.35,4.5,50,12.37,29.95,Haze
45,168.85,93,30.39,157.44,3.37,51,7.87,29.89,Haze
45,165,93,30.39,171.72,4.5,51,10.12,29.9,Haze
45,173.92,93,30.39,178.87,4.5,50,5.62,29.93,Haze
45,159.52,93,30.39,157.25,3.37,51,10.12,29.99,Haze
45,132.98,93,30.39,161.03,3.37,51,10.12,30.01,Haze
45,127.93,93,30.4,161.11,2.25,52,4.5,29.97,Haze
45,102.28,93,30.4,170.73,4.5,52,5.62,29.94,Haze
45,98.37,93,30.4,155.18,5.62,51,5.62,29.88,Haze
45,85.74,93,30.4,185.28,5.62,53,12.37,29.86,Haze
45,75.18,93,30.41,190.44,5.62,56,7.87,29.9,Haze
45,62.79,93,30.41,99.26,4.5,53,5.62,29.93,Haze
45,44.18,93,30.41,98.52,0,56,7.87,29.89,Smoke
45,39.11,93,30.41,89.92,0,51,4.5,29.87,Smoke
45,28.93,93,30.41,196.76,1.12,49,6.75,29.86,Smoke
45,26.63,93,30.41,199.97,3.37,52,13.5,0,Smoke
45,23.17,93,30.41,195.41,5.62,53,10.12,0,Smoke
45,21.5,93,30.41,196.38,5.62,53,11.25,0,Smoke
45,17.06,93,30.42,197.01,6.75,55,6.75,29.95,Smoke
45,16.14,93,30.42,197.67,5.62,55,6.75,29.94,Smoke
45,14.43,93,30.42,193.84,7.87,56,13.5,29.95,Smoke
45,13.13,93,30.42,196.21,7.87,53,6.75,29.96,Smoke
